time_sec,h1_kan,h2_kan,h3_kan,h4_kan,u1_kan,u2_kan
16.200000,10.491594,10.256538,0.843768,2.641411,6.683980,2.572674
16.300000,10.497788,10.253181,0.853613,2.666003,6.689361,2.599951
16.400000,10.504053,10.249982,0.863608,2.690560,6.693907,2.626937
16.500000,10.510385,10.246940,0.873749,2.715079,6.697629,2.653628
16.600000,10.516782,10.244053,0.884034,2.739555,6.700536,2.680018
16.700000,10.523239,10.241318,0.894459,2.763985,6.702636,2.706105
16.800000,10.529753,10.238736,0.905022,2.788363,6.703939,2.731884
16.900000,10.536322,10.236303,0.915720,2.812687,6.704455,2.757351
17.000000,10.542940,10.234019,0.926551,2.836952,6.704193,2.782502
17.100000,10.549606,10.231881,0.937510,2.861155,6.703161,2.807333
17.200000,10.556315,10.229888,0.948596,2.885291,6.701371,2.831841
17.300000,10.563064,10.228038,0.959805,2.909356,6.698832,2.856023
17.400000,10.569850,10.226330,0.971134,2.933347,6.695552,2.879874
17.500000,10.576670,10.224761,0.982582,2.957261,6.691543,2.903392
17.600000,10.583521,10.223330,0.994144,2.981093,6.686814,2.926574
17.700000,10.590399,10.222036,1.005818,3.004840,6.681374,2.949416
17.800000,10.597300,10.220876,1.017600,3.028499,6.675234,2.971915
17.900000,10.604223,10.219848,1.029489,3.052065,6.668403,2.994069
18.000000,10.611164,10.218951,1.041481,3.075537,6.660892,3.015875
18.100000,10.618119,10.218183,1.053573,3.098909,6.652711,3.037330
18.200000,10.625086,10.217543,1.065763,3.122180,6.643869,3.058432
18.300000,10.632062,10.217028,1.078046,3.145346,6.634377,3.079178
18.400000,10.639044,10.216636,1.090422,3.168403,6.624245,3.099567
18.500000,10.646028,10.216366,1.102885,3.191349,6.613483,3.119595
18.600000,10.653012,10.216216,1.115435,3.214180,6.602101,3.139262
18.700000,10.659994,10.216184,1.128067,3.236894,6.590110,3.158564
18.800000,10.666969,10.216268,1.140779,3.259488,6.577519,3.177501
18.900000,10.673936,10.216466,1.153568,3.281959,6.564339,3.196070
19.000000,10.680892,10.216777,1.166432,3.304303,6.550580,3.214271
19.100000,10.687834,10.217198,1.179366,3.326519,6.536252,3.232101
19.200000,10.694759,10.217728,1.192369,3.348604,6.521367,3.249559
19.300000,10.701665,10.218364,1.205437,3.370554,6.505933,3.266645
19.400000,10.708549,10.219106,1.218568,3.392368,6.489961,3.283357
19.500000,10.715409,10.219950,1.231758,3.414043,6.473461,3.299693
19.600000,10.722242,10.220896,1.245006,3.435576,6.456444,3.315654
19.700000,10.729045,10.221940,1.258307,3.456966,6.438921,3.331239
19.800000,10.735817,10.223082,1.271659,3.478209,6.420900,3.346446
19.900000,10.742554,10.224320,1.285060,3.499304,6.402393,3.361275
20.000000,10.749255,10.225651,1.298507,3.520248,6.383409,3.375727
20.100000,10.755917,10.227074,1.311996,3.541039,6.363959,3.389800
20.200000,10.762539,10.228586,1.325524,3.561675,6.344053,3.403495
20.300000,10.769116,10.230187,1.339090,3.582154,6.323702,3.416811
20.400000,10.775648,10.231873,1.352691,3.602474,6.302914,3.429748
20.500000,10.782133,10.233643,1.366323,3.622633,6.281702,3.442307
20.600000,10.788568,10.235496,1.379983,3.642629,6.260073,3.454488
20.700000,10.794951,10.237429,1.393670,3.662461,6.238040,3.466291
20.800000,10.801280,10.239441,1.407380,3.682126,6.215611,3.477717
20.900000,10.807554,10.241529,1.421111,3.701623,6.192797,3.488767
21.000000,10.813770,10.243692,1.434860,3.720951,6.169607,3.499440
21.100000,10.819926,10.245928,1.448624,3.740107,6.146052,3.509738
21.200000,10.826021,10.248235,1.462400,3.759090,6.122142,3.519661
21.300000,10.832052,10.250611,1.476187,3.777899,6.097886,3.529211
21.400000,10.838019,10.253054,1.489980,3.796532,6.073294,3.538389
21.500000,10.843918,10.255563,1.503779,3.814988,6.048376,3.547196
21.600000,10.849750,10.258136,1.517579,3.833265,6.023141,3.555632
21.700000,10.855511,10.260771,1.531379,3.851363,5.997600,3.563701
21.800000,10.861201,10.263466,1.545176,3.869280,5.971762,3.571402
21.900000,10.866817,10.266219,1.558968,3.887015,5.945637,3.578738
22.000000,10.872359,10.269028,1.572751,3.904566,5.919233,3.585710
22.100000,10.877825,10.271893,1.586524,3.921934,5.892561,3.592320
22.200000,10.883213,10.274810,1.600283,3.939116,5.865630,3.598570
22.300000,10.888522,10.277778,1.614027,3.956112,5.838449,3.604461
22.400000,10.893750,10.280796,1.627754,3.972920,5.811028,3.609996
22.500000,10.898897,10.283862,1.641459,3.989541,5.783375,3.615177
22.600000,10.903961,10.286973,1.655142,4.005973,5.755501,3.620005
22.700000,10.908940,10.290129,1.668800,4.022216,5.727413,3.624484
22.800000,10.913835,10.293328,1.682431,4.038268,5.699122,3.628615
22.900000,10.918642,10.296567,1.696031,4.054129,5.670636,3.632401
23.000000,10.923362,10.299845,1.709600,4.069799,5.641964,3.635844
23.100000,10.927994,10.303161,1.723134,4.085277,5.613114,3.638947
23.200000,10.932535,10.306513,1.736632,4.100562,5.584097,3.641712
23.300000,10.936986,10.309899,1.750091,4.115655,5.554919,3.644142
23.400000,10.941345,10.313317,1.763509,4.130553,5.525591,3.646240
23.500000,10.945611,10.316766,1.776883,4.145259,5.496120,3.648009
23.600000,10.949784,10.320245,1.790213,4.159770,5.466515,3.649451
23.700000,10.953863,10.323751,1.803495,4.174086,5.436785,3.650569
23.800000,10.957846,10.327284,1.816728,4.188208,5.406937,3.651367
23.900000,10.961733,10.330841,1.829909,4.202136,5.376980,3.651848
24.000000,10.965524,10.334421,1.843036,4.215868,5.346922,3.652014
24.100000,10.969217,10.338023,1.856109,4.229405,5.316772,3.651868
24.200000,10.972812,10.341645,1.869123,4.242747,5.286537,3.651415
24.300000,10.976308,10.345285,1.882078,4.255894,5.256225,3.650657
24.400000,10.979705,10.348942,1.894972,4.268846,5.225845,3.649597
24.500000,10.983002,10.352615,1.907803,4.281603,5.195403,3.648239
24.600000,10.986199,10.356301,1.920568,4.294165,5.164908,3.646587
24.700000,10.989295,10.360001,1.933267,4.306533,5.134367,3.644643
24.800000,10.992289,10.363711,1.945897,4.318705,5.103787,3.642412
