time_sec,h1_true,h2_true,h3_true,h4_true,h1_est,h2_est,h3_est,h4_est,u1_volts,u2_volts
0.000000,12.584677,12.989055,4.775416,4.882457,11.981360,12.035800,1.010889,1.018055,-0.000000,-0.000000
0.100000,12.569412,12.977954,4.750836,4.865065,11.972524,12.043819,1.030894,1.045451,-0.000000,-0.000000
0.200000,12.553874,12.967018,4.726375,4.847901,11.939565,12.023694,1.052017,1.071955,-0.000000,-0.000000
0.300000,12.538424,12.955897,4.702047,4.830546,11.948487,12.003674,1.057522,1.090840,-0.000000,-0.000000
0.400000,12.523008,12.944781,4.677757,4.813092,11.968490,12.008194,1.084634,1.099635,-0.000000,-0.000000
0.500000,12.507457,12.933682,4.653711,4.795724,11.934426,12.028069,1.124187,1.142506,-0.000000,-0.000000
0.600000,12.491930,12.922687,4.629428,4.778515,11.934054,12.020578,1.122325,1.187897,-0.000000,-0.000000
0.700000,12.476282,12.911550,4.605193,4.761240,11.926571,12.022479,1.135743,1.224139,-0.000000,-0.000000
0.800000,12.460866,12.900362,4.580857,4.744101,11.904767,12.030367,1.166889,1.225545,-0.000000,-0.000000
0.900000,12.445300,12.889181,4.557108,4.726932,11.902338,11.990446,1.170613,1.257646,-0.000000,-0.000000
1.000000,12.429518,12.878112,4.533006,4.709852,11.883189,11.964107,1.182808,1.282615,-0.000000,-0.000000
1.100000,12.413879,12.866923,4.509056,4.692726,11.857823,11.948917,1.202852,1.319298,-0.000000,-0.000000
1.200000,12.398074,12.855695,4.485256,4.675543,11.824043,11.932435,1.224994,1.332245,-0.000000,-0.000000
1.300000,12.382408,12.844443,4.461525,4.658374,11.804855,11.921646,1.241062,1.359165,-0.000000,-0.000000
1.400000,12.366658,12.833236,4.437740,4.641509,11.803863,11.911319,1.269030,1.392972,-0.000000,-0.000000
1.500000,12.350830,12.821893,4.414123,4.624566,11.787090,11.903773,1.270859,1.419021,-0.000000,-0.000000
1.600000,12.334985,12.810612,4.390408,4.607806,11.754496,11.903386,1.263468,1.429556,-0.000000,-0.000000
1.700000,12.319122,12.799253,4.366995,4.590821,11.756907,11.909621,1.269735,1.460206,-0.000000,-0.000000
1.800000,12.303410,12.788017,4.343338,4.573863,11.724758,11.884844,1.267896,1.467986,-0.000000,-0.000000
1.900000,12.287383,12.776532,4.319901,4.557026,11.710318,11.880159,1.273960,1.458647,-0.000000,-0.000000
2.000000,12.271230,12.765157,4.296574,4.540135,11.683025,11.864150,1.286877,1.460641,-0.000000,-0.000000
2.100000,12.255072,12.753686,4.273217,4.523206,11.668313,11.848416,1.284257,1.452682,-0.000000,-0.000000
2.200000,12.239151,12.742352,4.250042,4.506345,11.651196,11.843588,1.292120,1.454022,-0.000000,-0.000000
2.300000,12.223063,12.731079,4.226892,4.489615,11.640478,11.822963,1.310653,1.461165,-0.000000,-0.000000
2.400000,12.206927,12.719779,4.203581,4.472998,11.611948,11.812884,1.310003,1.468382,-0.000000,-0.000000
2.500000,12.190672,12.708256,4.180551,4.456243,11.589529,11.797289,1.310137,1.479011,-0.000000,-0.000000
2.600000,12.174487,12.696757,4.157576,4.439350,11.567456,11.777574,1.323685,1.468765,-0.000000,-0.000000
2.700000,12.158111,12.685234,4.134733,4.422659,11.534856,11.751881,1.332564,1.469811,-0.000000,-0.000000
2.800000,12.141829,12.673846,4.111910,4.406142,11.513784,11.757748,1.336960,1.469711,-0.000000,-0.000000
2.900000,12.125465,12.662250,4.089309,4.389704,11.481271,11.748436,1.337183,1.483380,-0.000000,-0.000000
3.000000,12.109125,12.650668,4.066701,4.373151,11.458246,11.734020,1.332156,1.506798,-0.000000,-0.000000
3.100000,12.092549,12.639119,4.044095,4.356465,11.440379,11.722780,1.327997,1.524431,-0.000000,-0.000000
3.200000,12.076128,12.627673,4.021645,4.340143,11.414285,11.704208,1.330195,1.541919,-0.000000,-0.000000
3.300000,12.059535,12.615914,3.999081,4.323693,11.395683,11.682908,1.318781,1.543002,-0.000000,-0.000000
3.400000,12.043127,12.604273,3.976682,4.307343,11.370996,11.671359,1.324339,1.534314,-0.000000,-0.000000
3.500000,12.026631,12.592423,3.954451,4.290804,11.344565,11.655494,1.324092,1.562345,-0.000000,-0.000000
3.600000,12.010208,12.580991,3.932115,4.274271,11.337044,11.628104,1.323678,1.575770,-0.000000,-0.000000
3.700000,11.993383,12.569312,3.909771,4.258063,11.320875,11.619621,1.315478,1.592152,-0.000000,-0.000000
3.800000,11.976761,12.557534,3.887519,4.241751,11.288658,11.619587,1.312704,1.599912,-0.000000,-0.000000
3.900000,11.960068,12.545788,3.865323,4.225631,11.259481,11.617813,1.313488,1.605331,-0.000000,-0.000000
4.000000,11.943181,12.534003,3.843278,4.209382,11.226253,11.621710,1.310237,1.620249,-0.000000,-0.000000
4.100000,11.926396,12.522168,3.821294,4.193188,11.190759,11.625116,1.307109,1.627638,-0.000000,-0.000000
4.200000,11.909405,12.510449,3.799434,4.176925,11.167887,11.610497,1.312284,1.629469,-0.000000,-0.000000
4.300000,11.892578,12.498575,3.777547,4.160860,11.159801,11.603258,1.322948,1.648636,-0.000000,-0.000000
4.400000,11.875755,12.486588,3.755527,4.144662,11.140918,11.613185,1.324529,1.655389,-0.000000,-0.000000
4.500000,11.858830,12.474725,3.733702,4.128720,11.117493,11.602351,1.333626,1.654544,-0.000000,-0.000000
4.600000,11.841938,12.462757,3.711996,4.112640,11.095735,11.597407,1.330502,1.656845,-0.000000,-0.000000
4.700000,11.824900,12.450952,3.690281,4.096558,11.077147,11.582483,1.329665,1.669048,-0.000000,-0.000000
4.800000,11.807850,12.439167,3.668884,4.080704,11.050419,11.582716,1.318245,1.682649,-0.000000,-0.000000
4.900000,11.790750,12.427260,3.647279,4.064962,11.033984,11.565071,1.315030,1.682835,-0.000000,-0.000000
5.000000,11.773484,12.415413,3.625945,4.048994,11.020086,11.569212,1.323158,1.698164,-0.000000,-0.000000
5.100000,11.756533,12.403398,3.604413,4.033156,10.999150,11.568758,1.315358,1.713549,-0.000000,-0.000000
5.200000,11.739297,12.391485,3.583138,4.017381,10.977425,11.566426,1.302292,1.722996,-0.000000,-0.000000
5.300000,11.721986,12.379550,3.561900,4.001609,10.962363,11.553663,1.304386,1.727997,-0.000000,-0.000000
5.400000,11.704937,12.367609,3.540481,3.985652,10.941347,11.554333,1.288720,1.727112,-0.000000,-0.000000
5.500000,11.687642,12.355675,3.519331,3.969735,10.922197,11.545439,1.287108,1.730900,-0.000000,-0.000000
5.600000,11.670169,12.343832,3.498325,3.954114,10.909477,11.527152,1.286513,1.727013,-0.000000,-0.000000
5.700000,11.652769,12.331724,3.477233,3.938297,10.888184,11.509118,1.277927,1.719156,-0.000000,-0.000000
5.800000,11.635547,12.319958,3.456293,3.922529,10.861542,11.494527,1.275090,1.715351,-0.000000,-0.000000
5.900000,11.618036,12.307994,3.435528,3.906920,10.839950,11.494271,1.264859,1.728574,-0.000000,-0.000000
6.000000,11.600734,12.295908,3.414639,3.891481,10.814174,11.480436,1.261035,1.719527,-0.000000,-0.000000
6.100000,11.583343,12.283750,3.393940,3.875829,10.786957,11.474351,1.255646,1.720441,-0.000000,-0.000000
6.200000,11.565776,12.271686,3.373181,3.860430,10.786460,11.470892,1.252592,1.713725,-0.000000,-0.000000
6.300000,11.548147,12.259605,3.352664,3.845220,10.772424,11.443241,1.252095,1.719158,-0.000000,-0.000000
6.400000,11.530325,12.247349,3.332078,3.829638,10.765854,11.452965,1.247142,1.721398,-0.000000,-0.000000
6.500000,11.512442,12.235211,3.311617,3.814102,10.751591,11.448259,1.246782,1.722577,-0.000000,-0.000000
6.600000,11.494786,12.222981,3.291218,3.798664,10.729131,11.442975,1.239267,1.709283,-0.000000,-0.000000
6.700000,11.476965,12.210833,3.270951,3.783074,10.708751,11.423785,1.235444,1.704729,-0.000000,-0.000000
6.800000,11.459168,12.198663,3.250715,3.767793,10.688798,11.423239,1.235559,1.698378,-0.000000,-0.000000
6.900000,11.441294,12.186379,3.230402,3.752396,10.675612,11.406533,1.239790,1.694955,-0.000000,-0.000000
7.000000,11.423510,12.174152,3.210115,3.737205,10.651733,11.388105,1.226112,1.698163,-0.000000,-0.000000
7.100000,11.405643,12.161949,3.189901,3.722012,10.636010,11.365334,1.220766,1.693226,-0.000000,-0.000000
7.200000,11.387663,12.149625,3.169911,3.706999,10.603741,11.360424,1.204965,1.692745,-0.000000,-0.000000
7.300000,11.369732,12.137379,3.149781,3.691780,10.574739,11.347392,1.197434,1.687749,-0.000000,-0.000000
7.400000,11.351883,12.124954,3.129937,3.676624,10.565918,11.329395,1.190102,1.684873,-0.000000,-0.000000
7.500000,11.333911,12.112343,3.110214,3.661451,10.551572,11.318009,1.181472,1.694501,-0.000000,-0.000000
7.600000,11.315938,12.100033,3.090198,3.646373,10.523924,11.296122,1.172065,1.690911,-0.000000,-0.000000
7.700000,11.297866,12.087673,3.070438,3.631341,10.506019,11.296886,1.163331,1.701544,-0.000000,-0.000000
7.800000,11.279857,12.075211,3.050700,3.616256,10.487384,11.290073,1.151585,1.700679,-0.000000,-0.000000
7.900000,11.261827,12.062765,3.030967,3.601244,10.467477,11.276522,1.145225,1.700904,-0.000000,-0.000000
8.000000,11.243693,12.050286,3.011369,3.586442,10.447928,11.278473,1.143972,1.702690,-0.000000,-0.000000
8.100000,11.225471,12.038067,2.991902,3.571578,10.428289,11.267459,1.139450,1.696985,-0.000000,-0.000000
8.200000,11.207269,12.025777,2.972553,3.556616,10.401799,11.257197,1.128882,1.704924,-0.000000,-0.000000
8.300000,11.189012,12.013352,2.953234,3.541687,10.387705,11.239707,1.124612,1.702929,-0.000000,-0.000000
8.400000,11.170531,12.000825,2.934016,3.526799,10.371279,11.227697,1.121634,1.701560,-0.000000,-0.000000
8.500000,11.152191,11.988188,2.914614,3.511793,10.359806,11.227141,1.115253,1.708136,-0.000000,-0.000000
8.600000,11.133872,11.975588,2.895441,3.496993,10.330452,11.228137,1.102791,1.710645,-0.000000,-0.000000
8.700000,11.115675,11.962996,2.876367,3.482275,10.311695,11.213279,1.097037,1.701748,-0.000000,-0.000000
8.800000,11.097131,11.950502,2.857243,3.467658,10.281879,11.202009,1.088875,1.700867,-0.000000,-0.000000
8.900000,11.078673,11.938124,2.838404,3.452981,10.250541,11.178040,1.077839,1.692134,-0.000000,-0.000000
9.000000,11.060269,11.925383,2.819417,3.438365,10.233044,11.173918,1.070611,1.683213,-0.000000,-0.000000
9.100000,11.041912,11.912926,2.800738,3.423562,10.218953,11.162830,1.065738,1.682801,-0.000000,-0.000000
9.200000,11.023250,11.900277,2.781974,3.408991,10.202447,11.161675,1.062741,1.690899,-0.000000,-0.000000
9.300000,11.004570,11.887421,2.763275,3.394550,10.188004,11.159412,1.053794,1.687766,-0.000000,-0.000000
9.400000,10.986037,11.874821,2.744531,3.379965,10.176932,11.152250,1.049266,1.678578,-0.000000,-0.000000
9.500000,10.967449,11.862139,2.725910,3.365500,10.155649,11.128188,1.043958,1.672924,-0.000000,-0.000000
9.600000,10.948903,11.849344,2.707262,3.351124,10.124716,11.110032,1.030250,1.662628,-0.000000,-0.000000
9.700000,10.930170,11.836582,2.688752,3.336689,10.099152,11.099249,1.029305,1.652401,-0.000000,-0.000000
9.800000,10.911387,11.823962,2.670265,3.322251,10.081576,11.079698,1.027766,1.650203,-0.000000,-0.000000
9.900000,10.892627,11.811161,2.651959,3.307804,10.061652,11.062171,1.020679,1.645507,-0.000000,-0.000000
10.000000,10.873744,11.798525,2.633679,3.293576,10.046544,11.048771,1.010901,1.640752,-0.000000,-0.000000
10.100000,10.854921,11.785915,2.615472,3.279291,10.016189,11.040137,1.000533,1.630104,-0.000000,-0.000000
10.200000,10.837261,11.773132,2.597383,3.266200,9.992476,11.029427,0.988306,1.626525,0.198760,-0.000000
10.300000,10.833077,11.760248,2.579077,3.268936,10.001319,11.018100,0.984912,1.645096,3.029489,-0.000000
10.400000,10.823425,11.747525,2.561223,3.265257,9.998421,10.993481,0.980494,1.644975,1.906975,-0.000000
10.500000,10.816578,11.734807,2.543434,3.264923,10.000133,10.977222,0.973741,1.649179,2.494803,-0.000000
10.600000,10.809363,11.722116,2.525409,3.264097,9.993511,10.954130,0.969406,1.655236,2.421465,-0.000000
10.700000,10.806208,11.709383,2.507431,3.268583,9.979029,10.932788,0.960738,1.664643,3.324328,-0.000000
10.800000,10.811451,11.696587,2.489606,3.282572,9.993760,10.913714,0.955687,1.689245,5.046439,-0.000000
10.900000,10.808150,11.683699,2.471953,3.286334,9.991014,10.893640,0.946812,1.695903,3.252418,-0.000000
11.000000,10.806498,11.671052,2.454351,3.292703,9.994201,10.879655,0.938148,1.712361,3.681753,-0.000000
11.100000,10.802902,11.658400,2.436834,3.296693,9.992745,10.873003,0.931118,1.730213,3.243185,-0.000000
11.200000,10.799055,11.645811,2.419371,3.300334,9.988584,10.864241,0.926118,1.745115,3.226580,-0.000000
11.300000,10.796913,11.633337,2.401901,3.305971,9.986492,10.857571,0.922675,1.763537,3.573393,-0.000000
11.400000,10.794662,11.620772,2.384536,3.311809,9.977572,10.850119,0.911171,1.786981,3.613781,-0.000000
11.500000,10.796079,11.608114,2.367143,3.321769,9.979675,10.842354,0.901586,1.811523,4.361632,-0.000000
11.600000,10.795211,11.595630,2.349897,3.328989,9.974443,10.818979,0.893898,1.825687,3.857723,-0.000000
11.700000,10.797120,11.583018,2.332853,3.339637,9.975390,10.802599,0.885973,1.844315,4.477921,-0.000000
11.800000,10.797839,11.570517,2.315786,3.349177,9.972465,10.798139,0.878807,1.861332,4.269362,-0.000000
11.900000,10.799204,11.558118,2.298694,3.359329,9.966117,10.802894,0.868598,1.888367,4.397954,-0.000000
12.000000,10.801947,11.545895,2.281473,3.370913,9.981671,10.787576,0.866963,1.909224,4.675229,-0.000000
12.100000,10.795410,11.533682,2.264550,3.372041,9.973388,10.767552,0.855681,1.912060,2.773332,-0.000000
12.200000,10.793961,11.521265,2.247672,3.378858,9.976537,10.762006,0.849617,1.927789,3.857391,-0.000000
12.300000,10.790096,11.508849,2.230870,3.383020,9.975915,10.754033,0.839539,1.934401,3.327258,-0.000000
12.400000,10.786280,11.496592,2.214051,3.387246,9.979405,10.738112,0.838769,1.940074,3.379473,-0.000000
12.500000,10.780900,11.484419,2.197306,3.389852,9.978846,10.741138,0.833972,1.955217,3.044704,-0.000000
12.600000,10.774445,11.472118,2.180745,3.391311,9.974460,10.731557,0.827641,1.970308,2.859189,-0.000000
12.700000,10.769831,11.459980,2.164216,3.394723,9.977818,10.722838,0.819519,1.981451,3.213493,-0.000000
12.800000,10.762848,11.447751,2.147623,3.395628,9.967011,10.718668,0.810467,1.986094,2.750832,-0.000000
12.900000,10.761462,11.435675,2.131198,3.403089,9.961171,10.702838,0.802921,1.993792,3.935030,-0.000000
13.000000,10.763284,11.423396,2.114854,3.414398,9.958304,10.693137,0.793303,2.006167,4.609811,-0.000000
13.100000,10.766059,11.411194,2.098567,3.426899,9.959592,10.680856,0.781116,2.027252,4.829771,-0.000000
13.200000,10.767215,11.399286,2.082208,3.437313,9.959902,10.667173,0.773129,2.044061,4.472050,-0.000000
13.300000,10.767369,11.387306,2.065943,3.446708,9.954808,10.652763,0.761907,2.064746,4.292550,-0.000000
13.400000,10.769148,11.375234,2.050003,3.458043,9.954887,10.648060,0.753492,2.084251,4.663478,-0.000000
13.500000,10.769609,11.363289,2.033895,3.468086,9.945689,10.634802,0.744635,2.097484,4.397700,-0.000000
13.600000,10.774460,11.351353,2.017853,3.483192,9.944955,10.627180,0.737329,2.125457,5.325723,-0.000000
13.700000,10.777832,11.339666,2.001779,3.496550,9.938305,10.616124,0.726171,2.141857,5.037871,-0.000000
13.800000,10.784124,11.327812,1.985777,3.513258,9.943688,10.610476,0.718139,2.164802,5.612792,-0.000000
13.900000,10.785792,11.315945,1.969943,3.524616,9.953333,10.598572,0.714770,2.183798,4.698934,-0.000000
14.000000,10.781016,11.304333,1.954220,3.528741,9.937814,10.587405,0.702946,2.195124,3.403455,-0.000000
14.100000,10.784141,11.292468,1.938687,3.541978,9.939957,10.580485,0.696681,2.216238,5.043492,-0.000000
14.200000,10.784719,11.280830,1.922877,3.552328,9.931666,10.571390,0.686595,2.236639,4.522498,-0.000000
14.300000,10.788392,11.269269,1.907308,3.566556,9.933802,10.563707,0.681196,2.261125,5.194938,-0.000000
14.400000,10.789375,11.257632,1.891713,3.577480,9.921213,10.558292,0.670548,2.278735,4.623538,-0.000000
14.500000,10.795890,11.246028,1.876263,3.594965,9.921651,10.541612,0.662239,2.306262,5.796461,-0.000000
14.600000,10.800468,11.234547,1.860705,3.610069,9.931997,10.534390,0.656319,2.325955,5.412539,-0.000000
14.700000,10.797989,11.223055,1.845474,3.617520,9.926732,10.511473,0.650268,2.337542,3.986594,-0.000000
14.800000,10.798136,11.211763,1.830200,3.627853,9.922215,10.497180,0.641004,2.351263,4.509038,-0.000000
14.900000,10.799811,11.200296,1.815008,3.639952,9.929601,10.480806,0.635590,2.368807,4.868929,-0.000000
15.000000,10.796676,11.189057,1.799808,3.646543,9.926216,10.475842,0.627978,2.385631,3.839212,-0.000000
15.100000,10.793906,11.177899,1.784783,3.653809,9.931958,10.468191,0.624096,2.398312,3.977367,-0.000000
15.200000,10.787438,11.166602,1.769630,3.656348,9.923903,10.458146,0.617105,2.405705,3.167098,-0.000000
15.300000,10.784719,11.155307,1.754696,3.663896,9.922670,10.443123,0.611196,2.415974,3.992996,-0.000000
15.400000,10.782170,11.144314,1.739760,3.671486,9.920004,10.429701,0.606003,2.423983,4.025174,-0.000000
15.500000,10.780576,11.133259,1.725106,3.680157,9.914060,10.420234,0.598418,2.437089,4.243696,-0.000000
15.600000,10.781324,11.122006,1.710348,3.691721,9.909517,10.414447,0.590194,2.465827,4.733628,-0.000000
15.700000,10.782426,11.111159,1.695916,3.703500,9.909007,10.406931,0.584361,2.483404,4.808231,0.057856
15.800000,10.782316,11.103737,1.689483,3.714282,9.910515,10.395876,0.587216,2.499289,4.608800,1.067119
15.900000,10.780366,11.100268,1.691765,3.722661,9.905109,10.391130,0.597031,2.515380,4.220075,2.203051
16.000000,10.780239,11.097941,1.696576,3.733119,9.897863,10.394607,0.610261,2.535689,4.585712,2.518268
16.100000,10.782486,11.093549,1.696699,3.746201,9.898010,10.399880,0.618405,2.553461,5.068911,1.896402
16.200000,10.783075,11.086685,1.691101,3.757574,9.899714,10.394137,0.622314,2.565654,4.758763,1.179982
16.300000,10.782042,11.081729,1.689750,3.766993,9.901496,10.387685,0.629845,2.580216,4.391260,1.714407
16.400000,10.778882,11.078473,1.692436,3.774134,9.885054,10.380844,0.635262,2.594445,3.979738,2.234219
