tank_1,tank_2,tank_3,tank_4,kan_u1,kan_u2
12.536540429602086,13.169343243427303,4.8609468558731646,4.8268808126745215,0.0,4.890044914556199
12.536086369651635,13.169811373010884,4.860819547357717,4.8263561750824024,0.0,4.847181422293005
12.535633355699686,13.170276457959307,4.860687222057579,4.82583650938478,0.0,4.810756205505442
12.53518639430106,13.170725171535302,4.860543299666156,4.82531414144313,0.0,4.720095097504625
12.53473468166667,13.171153898098572,4.860390396777282,4.824792796396793,0.0,4.632343816757455
12.53428835359693,13.171544681979016,4.860203491721673,4.8242693727511385,0.0,4.385153121958055
12.53383499378595,13.171889335288146,4.8599879524386305,4.823749002081149,0.0,4.138197257783915
12.533387252503568,13.172272183815814,4.859801383055757,4.823230838860529,0.0,4.366467895676109
12.532939820814263,13.1726830013036,4.85963003437821,4.822704225440114,0.0,4.486193456565076
12.532493251366004,13.173059501614864,4.8594343901689525,4.822183596971419,0.0,4.309078760704978
12.53203981560114,13.173399543303047,4.859215901690732,4.821659743179346,0.0,4.105219078252603
12.531587949142564,13.173734770372265,4.858988631993028,4.82113294005795,0.0,4.046288156160969
12.531135929957008,13.17402750578809,4.85872211547671,4.8206130775802,0.0,3.7919682530224605
12.530684064849899,13.174260788125764,4.858418055541378,4.820090578660258,0.0,3.447309811533273
12.53023906597089,13.17450689554282,4.858122277128688,4.81956931969983,0.0,3.5007584368070894
12.529787498252649,13.174692888227934,4.857776165967307,4.819051314123635,0.0,3.1513891043483397
12.529337634797049,13.174835157922141,4.857406593270528,4.818529639039422,0.0,2.924183217083481
12.528891861250905,13.174970038528112,4.857022548867785,4.818009574571183,0.0,2.829104467140553
12.528446051213242,13.17504487971131,4.856594618934905,4.817490573911382,0.0,2.4875512352857925
12.528000997230277,13.175070290432197,4.856129190987488,4.816971336411145,0.0,2.188493991778458
12.527545357798079,13.175076249197772,4.855640252188736,4.816445686202665,0.0,2.023895851184008
12.527095203730887,13.175031909338887,4.855125818997842,4.8159290402114525,0.0,1.7960896081649196
12.52664571788195,13.174990988001944,4.854606758321513,4.815414787784342,0.0,1.7647375604459796
12.526194063295907,13.174953045162333,4.854095301290286,4.8149016315726785,0.0,1.8203615691119808
12.525740713754676,13.174833377045855,4.853520697336691,4.81438294415238,0.0,1.3434566353853654
12.525288938778095,13.174714933442127,4.852946910136884,4.813863881439873,0.0,1.3213298398478344
12.524836029452874,13.174644679752223,4.852408243601143,4.813341469188055,0.0,1.598024281698585
12.524385129035293,13.174600564226814,4.851894125498302,4.812817939388687,0.0,1.7691242088654633
12.523938313605315,13.174572292314087,4.851386557321958,4.8122940732586095,0.0,1.8696873579242776
12.523488710253142,13.174491020037719,4.850846522455156,4.811777112375027,0.0,1.560613183911741
12.523035338393013,13.174364606329467,4.850267068787397,4.811255578473258,0.0,1.287540982025348
12.522586844118244,13.174221174300751,4.849677503697887,4.8107369901849015,0.0,1.1773704385959576
12.522131289761624,13.174060860228067,4.84906760217172,4.8102175410931025,0.0,1.0883764748315627
12.521687814025322,13.17387368406771,4.848443045644953,4.809693473784081,0.0,0.9112657219063607
12.521236954113705,13.173712901700915,4.847836934406416,4.809180106887628,0.0,1.0890764424899686
12.520790271982252,13.17352394454996,4.847211141124074,4.808660961988572,0.0,0.9224280677333212
12.52034222024204,13.173314564694808,4.846566218156721,4.8081498773131806,0.0,0.7746609364824479
12.519891209743793,13.173084920028472,4.8459082037467756,4.807630347880658,0.0,0.648342643979305
12.519443399658453,13.172793859659068,4.845196640409842,4.807111978739905,0.0,0.2748554001766905
12.518996516542401,13.172481637906152,4.844474631267878,4.806593312847354,0.0,0.14878196908912855
12.518546283937136,13.172140890927535,4.843731193636243,4.806080694500966,0.0,0.0
12.518093806670198,13.17180090331068,4.842984926200579,4.80555974314793,0.0,0.0
12.517645854180868,13.171456459950072,4.842243678219406,4.805041280679472,0.0,0.0
12.517197726342985,13.171117593578227,4.841497976609222,4.804520377433121,0.0,0.0
12.516747461697033,13.170776391019347,4.840755926059581,4.8040023009166335,0.0,0.0
12.516298124591618,13.170436572177644,4.8400118749292504,4.803487846124881,0.0,0.0
12.51584829651814,13.170104066050511,4.8392732258574656,4.802968300950161,0.0,0.0
12.515396268692356,13.169764526377245,4.838531051527858,4.802447184898463,0.0,0.0
12.514943261705108,13.169422677501627,4.8377944810788325,4.801934604054796,0.0,0.0
12.514494501911061,13.16908400284797,4.837052436292858,4.801412986876485,0.0,0.0
12.514040331025159,13.168745734839344,4.83630868488622,4.800893925699824,0.0,0.0
12.513591252416127,13.168407549811857,4.835567000061657,4.800370233926872,0.0,0.0
12.513144443926283,13.168068183775826,4.8348301097334225,4.799853219852556,0.0,0.0
12.51269283285643,13.167727244484324,4.834084394676138,4.799333264320756,0.0,0.0
