time_sec,h1_true,h2_true,h3_true,h4_true,h1_est,h2_est,h3_est,h4_est,u1_volts,u2_volts
0.000000,12.584679,12.989089,4.775436,4.882559,11.984001,11.990195,1.022626,1.023146,-0.000000,-0.000000
0.100000,12.569486,12.978099,4.750761,4.865115,11.952888,11.972834,1.062612,1.066026,-0.000000,-0.000000
0.200000,12.554258,12.966885,4.726242,4.847620,11.930764,11.982291,1.068747,1.090411,-0.000000,-0.000000
0.300000,12.538663,12.955876,4.701711,4.830267,11.906204,11.968515,1.069371,1.123370,-0.000000,-0.000000
0.400000,12.523191,12.944948,4.677198,4.812785,11.889547,11.965209,1.091245,1.171723,-0.000000,-0.000000
0.500000,12.507792,12.933919,4.653089,4.795526,11.850967,11.959931,1.131243,1.172779,-0.000000,-0.000000
0.600000,12.492224,12.922895,4.628961,4.778204,11.839079,11.964233,1.163959,1.189903,-0.000000,-0.000000
0.700000,12.476586,12.911682,4.604772,4.760824,11.792534,11.961689,1.178037,1.220285,-0.000000,-0.000000
0.800000,12.460956,12.900609,4.580627,4.743419,11.763559,11.937634,1.202549,1.215276,-0.000000,-0.000000
0.900000,12.445337,12.889519,4.556672,4.726254,11.774665,11.924818,1.201375,1.229962,-0.000000,-0.000000
1.000000,12.429697,12.878255,4.532843,4.709139,11.763198,11.893280,1.220747,1.256059,-0.000000,-0.000000
1.100000,12.413906,12.866955,4.508976,4.691930,11.726159,11.896677,1.229375,1.265292,-0.000000,-0.000000
1.200000,12.398179,12.855770,4.485277,4.675048,11.693813,11.895849,1.241472,1.275475,-0.000000,-0.000000
1.300000,12.382258,12.844512,4.461439,4.657803,11.686843,11.909856,1.227355,1.298981,-0.000000,-0.000000
1.400000,12.366450,12.833096,4.437723,4.640622,11.650741,11.917972,1.240487,1.335829,-0.000000,-0.000000
1.500000,12.350583,12.821783,4.413843,4.623579,11.623013,11.920543,1.250360,1.350826,-0.000000,-0.000000
1.600000,12.334725,12.810515,4.390218,4.606539,11.614018,11.915163,1.263982,1.385893,-0.000000,-0.000000
1.700000,12.318722,12.799237,4.366579,4.589629,11.590705,11.899638,1.249645,1.408330,-0.000000,-0.000000
1.800000,12.302878,12.787916,4.343123,4.572731,11.596999,11.900133,1.267176,1.402485,-0.000000,-0.000000
1.900000,12.286814,12.776404,4.319716,4.555797,11.568697,11.864468,1.297255,1.417841,-0.000000,-0.000000
2.000000,12.270623,12.765301,4.296514,4.539092,11.550211,11.845844,1.316573,1.434992,-0.000000,-0.000000
2.100000,12.254421,12.753882,4.273245,4.522301,11.520662,11.858814,1.319203,1.453769,-0.000000,-0.000000
2.200000,12.238495,12.742465,4.249984,4.505458,11.491345,11.838364,1.325436,1.485658,-0.000000,-0.000000
2.300000,12.222496,12.731017,4.226581,4.488747,11.464301,11.839190,1.332136,1.498097,-0.000000,-0.000000
2.400000,12.206378,12.719638,4.203335,4.471959,11.449790,11.828077,1.367923,1.510866,-0.000000,-0.000000
2.500000,12.190236,12.708102,4.180467,4.455425,11.417905,11.823931,1.354757,1.533435,-0.000000,-0.000000
2.600000,12.174047,12.696445,4.157700,4.438799,11.401687,11.829110,1.355444,1.546306,-0.000000,-0.000000
2.700000,12.157728,12.684937,4.134876,4.422307,11.376155,11.805330,1.363141,1.554723,-0.000000,-0.000000
2.800000,12.141402,12.673340,4.111853,4.405698,11.367382,11.791302,1.375934,1.550892,-0.000000,-0.000000
2.900000,12.124977,12.661824,4.089134,4.389207,11.326584,11.777774,1.369347,1.560465,-0.000000,-0.000000
3.000000,12.108559,12.650236,4.066527,4.372704,11.331129,11.773057,1.353593,1.575453,-0.000000,-0.000000
3.100000,12.092206,12.638565,4.043944,4.356203,11.304941,11.764207,1.333408,1.578088,-0.000000,-0.000000
3.200000,12.075844,12.627123,4.021391,4.339747,11.276247,11.762425,1.328312,1.590540,-0.000000,-0.000000
3.300000,12.059378,12.615312,3.998980,4.323241,11.257139,11.739562,1.330343,1.575924,-0.000000,-0.000000
3.400000,12.042803,12.603624,3.976551,4.306811,11.255095,11.749570,1.327530,1.579424,-0.000000,-0.000000
3.500000,12.026060,12.592141,3.954273,4.290493,11.232591,11.749841,1.326893,1.586150,-0.000000,-0.000000
3.600000,12.009384,12.580582,3.931991,4.274184,11.208016,11.745279,1.336325,1.603119,-0.000000,-0.000000
3.700000,11.992527,12.568803,3.909726,4.257757,11.189495,11.742634,1.337003,1.607105,-0.000000,-0.000000
3.800000,11.975896,12.557037,3.887424,4.241334,11.166183,11.730055,1.328348,1.623867,-0.000000,-0.000000
3.900000,11.959011,12.545289,3.865170,4.224983,11.149434,11.721646,1.317713,1.638517,-0.000000,-0.000000
4.000000,11.942413,12.533603,3.843032,4.208808,11.122580,11.713155,1.307126,1.656745,-0.000000,-0.000000
4.100000,11.925649,12.521887,3.820929,4.192629,11.121054,11.718474,1.306650,1.671597,-0.000000,-0.000000
4.200000,11.908774,12.510336,3.798985,4.176638,11.101136,11.719303,1.310235,1.675156,-0.000000,-0.000000
4.300000,11.891795,12.498573,3.777218,4.160529,11.086713,11.710842,1.304249,1.684431,-0.000000,-0.000000
4.400000,11.874966,12.486922,3.755349,4.144392,11.076325,11.693013,1.302912,1.693556,-0.000000,-0.000000
4.500000,11.857985,12.474962,3.733708,4.128182,11.062611,11.663268,1.289005,1.694430,-0.000000,-0.000000
4.600000,11.840911,12.463117,3.711968,4.112188,11.053828,11.652736,1.288940,1.704218,-0.000000,-0.000000
4.700000,11.824046,12.451218,3.690367,4.096118,11.032250,11.629220,1.280027,1.703520,-0.000000,-0.000000
4.800000,11.807061,12.439347,3.668723,4.080149,11.010366,11.636904,1.280287,1.702416,-0.000000,-0.000000
4.900000,11.789933,12.427359,3.647113,4.064094,11.015624,11.633434,1.277651,1.703622,-0.000000,-0.000000
5.000000,11.772811,12.415252,3.625635,4.048100,10.994194,11.636565,1.275682,1.715531,-0.000000,-0.000000
5.100000,11.755745,12.403262,3.604229,4.032288,10.971726,11.639672,1.265618,1.721164,-0.000000,-0.000000
5.200000,11.738585,12.391419,3.583089,4.016333,10.957471,11.630556,1.251882,1.733392,-0.000000,-0.000000
5.300000,11.721458,12.379314,3.561940,4.000398,10.942182,11.621808,1.246484,1.729820,-0.000000,-0.000000
5.400000,11.704152,12.367259,3.540584,3.984509,10.926503,11.605787,1.250486,1.729736,-0.000000,-0.000000
5.500000,11.686838,12.355382,3.519581,3.968604,10.919480,11.589696,1.249416,1.724620,-0.000000,-0.000000
5.600000,11.669433,12.343502,3.498539,3.952994,10.892914,11.588458,1.237100,1.724139,-0.000000,-0.000000
5.700000,11.652178,12.331584,3.477404,3.937397,10.878929,11.576700,1.234269,1.727633,-0.000000,-0.000000
5.800000,11.634807,12.319425,3.456428,3.921704,10.870979,11.562393,1.234345,1.720553,-0.000000,-0.000000
5.900000,11.617195,12.307301,3.435368,3.906072,10.856555,11.564198,1.241352,1.723993,-0.000000,-0.000000
6.000000,11.599686,12.295127,3.414595,3.890366,10.834036,11.547342,1.236978,1.722486,-0.000000,-0.000000
6.100000,11.582258,12.283150,3.393649,3.874636,10.831818,11.522551,1.239342,1.723498,-0.000000,-0.000000
6.200000,11.564700,12.270818,3.372976,3.858935,10.823205,11.511497,1.239102,1.730713,-0.000000,-0.000000
6.300000,11.546994,12.258560,3.352171,3.843462,10.805394,11.528804,1.233946,1.742199,-0.000000,-0.000000
6.400000,11.529303,12.246420,3.331585,3.828080,10.789953,11.524106,1.235935,1.744716,-0.000000,-0.000000
6.500000,11.511671,12.234181,3.311022,3.812561,10.754683,11.500784,1.222134,1.745777,-0.000000,-0.000000
6.600000,11.494020,12.222024,3.290589,3.797059,10.743132,11.489854,1.215670,1.745185,-0.000000,-0.000000
6.700000,11.476331,12.209865,3.270162,3.781613,10.737223,11.478119,1.211140,1.747619,-0.000000,-0.000000
6.800000,11.458559,12.197483,3.249790,3.766410,10.713768,11.474629,1.209257,1.758055,-0.000000,-0.000000
6.900000,11.440757,12.185139,3.229579,3.751180,10.710214,11.464499,1.209603,1.751537,-0.000000,-0.000000
7.000000,11.423080,12.172903,3.209329,3.735935,10.690619,11.457826,1.201559,1.760372,-0.000000,-0.000000
7.100000,11.405280,12.160685,3.189365,3.720556,10.679286,11.448987,1.191759,1.765196,-0.000000,-0.000000
7.200000,11.387398,12.148428,3.169294,3.705247,10.666975,11.442854,1.186766,1.756826,-0.000000,-0.000000
7.300000,11.369370,12.136018,3.149195,3.690130,10.643670,11.428172,1.180491,1.754557,-0.000000,-0.000000
7.400000,11.351397,12.123768,3.129479,3.674990,10.619047,11.411030,1.175419,1.743697,-0.000000,-0.000000
7.500000,11.333583,12.111530,3.109761,3.659844,10.613982,11.396519,1.173536,1.734575,-0.000000,-0.000000
7.600000,11.315553,12.099046,3.089972,3.644691,10.596510,11.380493,1.168320,1.731005,-0.000000,-0.000000
7.700000,11.297489,12.086775,3.070236,3.629635,10.571247,11.375803,1.165591,1.728679,-0.000000,-0.000000
7.800000,11.279303,12.074166,3.050611,3.614431,10.543188,11.361266,1.148951,1.733000,-0.000000,-0.000000
7.900000,11.261118,12.061517,3.031048,3.599423,10.505608,11.371318,1.137356,1.732563,-0.000000,-0.000000
8.000000,11.242981,12.049003,3.011391,3.584395,10.491022,11.368103,1.127775,1.733285,-0.000000,-0.000000
8.100000,11.224732,12.036459,2.991766,3.569614,10.464035,11.355377,1.113835,1.728921,-0.000000,-0.000000
8.200000,11.206521,12.024040,2.972388,3.554714,10.432570,11.349060,1.109505,1.723084,-0.000000,-0.000000
8.300000,11.188431,12.011379,2.952977,3.539743,10.411356,11.343268,1.113850,1.722088,-0.000000,-0.000000
8.400000,11.170134,11.998898,2.933694,3.524756,10.381939,11.327168,1.102093,1.716492,-0.000000,-0.000000
8.500000,11.151743,11.986344,2.914525,3.509928,10.350563,11.314188,1.085309,1.713305,-0.000000,-0.000000
8.600000,11.133609,11.973891,2.895292,3.495029,10.322410,11.289091,1.075874,1.702158,-0.000000,-0.000000
8.700000,11.115225,11.961451,2.876273,3.480124,10.312154,11.265906,1.074090,1.697736,-0.000000,-0.000000
8.800000,11.096844,11.948962,2.857111,3.465490,10.311452,11.242525,1.071797,1.681846,-0.000000,-0.000000
8.900000,11.078362,11.936305,2.838067,3.450735,10.297207,11.230749,1.067397,1.676857,-0.000000,-0.000000
9.000000,11.059842,11.923838,2.819312,3.436049,10.277906,11.227024,1.060470,1.673533,-0.000000,-0.000000
9.100000,11.041314,11.911235,2.800573,3.421608,10.269270,11.200721,1.059725,1.661554,-0.000000,-0.000000
9.200000,11.022679,11.898670,2.781705,3.406989,10.243486,11.185740,1.051267,1.659155,-0.000000,-0.000000
9.300000,11.004054,11.886030,2.763043,3.392474,10.226224,11.157307,1.044525,1.641049,-0.000000,-0.000000
9.400000,10.985509,11.873501,2.744256,3.378011,10.205129,11.149546,1.037314,1.634315,-0.000000,-0.000000
9.500000,10.966865,11.860726,2.725729,3.363528,10.184993,11.147777,1.033598,1.638090,-0.000000,-0.000000
9.600000,10.948114,11.848017,2.707311,3.348977,10.162408,11.126868,1.031844,1.631390,-0.000000,-0.000000
9.700000,10.929355,11.835297,2.688737,3.334557,10.139393,11.124465,1.024795,1.635150,-0.000000,-0.000000
9.800000,10.910709,11.822578,2.670442,3.320195,10.117698,11.111894,1.021604,1.634596,-0.000000,-0.000000
9.900000,10.891819,11.809747,2.652248,3.305887,10.100772,11.099782,1.018956,1.625579,-0.000000,-0.000000
10.000000,10.872953,11.796987,2.633964,3.291759,10.076291,11.075985,1.012590,1.613909,-0.000000,-0.000000
10.100000,10.854023,11.784288,2.615955,3.277483,10.051750,11.073561,1.004345,1.611641,-0.000000,-0.000000
10.200000,10.835170,11.771643,2.597889,3.263257,10.028927,11.062735,0.997740,1.604711,-0.000000,-0.000000
10.300000,10.816271,11.758759,2.579631,3.248982,10.015399,11.045614,0.995923,1.597864,-0.000000,-0.000000
10.400000,10.800791,11.745894,2.561537,3.238548,10.002057,11.039730,0.986312,1.597770,0.670655,-0.000000
10.500000,10.792745,11.732990,2.543393,3.236973,10.009500,11.029112,0.982218,1.604936,2.239127,-0.000000
10.600000,10.780429,11.720233,2.525418,3.230617,9.996026,11.016902,0.971876,1.606554,1.424495,-0.000000
10.700000,10.776181,11.707584,2.507559,3.233572,9.999430,11.007655,0.968843,1.622117,3.051951,-0.000000
10.800000,10.769493,11.694810,2.489680,3.233660,10.000467,10.994450,0.957613,1.632853,2.558807,-0.000000
10.900000,10.762265,11.681995,2.471960,3.233024,9.992737,10.985931,0.950235,1.645155,2.445600,-0.000000
11.000000,10.758635,11.669131,2.454347,3.237088,9.985158,10.972920,0.948436,1.664986,3.239237,-0.000000
11.100000,10.758416,11.656441,2.436974,3.244955,9.985019,10.966268,0.941409,1.687359,3.951319,-0.000000
11.200000,10.757316,11.643681,2.419344,3.251603,9.984266,10.956804,0.936868,1.699790,3.731617,-0.000000
11.300000,10.756151,11.631070,2.401880,3.258406,9.988282,10.943297,0.934144,1.719716,3.744338,-0.000000
11.400000,10.751898,11.618511,2.384468,3.261796,9.971522,10.929038,0.925912,1.729995,3.155592,-0.000000
11.500000,10.756704,11.605841,2.366984,3.275588,9.975494,10.923918,0.919575,1.750163,5.042356,-0.000000
11.600000,10.758237,11.593319,2.349911,3.285552,9.979414,10.907039,0.911905,1.771772,4.370078,-0.000000
11.700000,10.756902,11.580731,2.332713,3.292472,9.978867,10.892728,0.907919,1.778777,3.801417,-0.000000
11.800000,10.756001,11.568123,2.315475,3.300025,9.985476,10.884333,0.904005,1.801509,3.910504,-0.000000
11.900000,10.750316,11.555602,2.298354,3.302105,9.982901,10.873542,0.898822,1.806958,2.931471,-0.000000
12.000000,10.746330,11.543069,2.281389,3.305967,9.986256,10.860608,0.892707,1.817932,3.254550,-0.000000
12.100000,10.740259,11.530646,2.264519,3.307685,9.972530,10.846091,0.882090,1.823463,2.855239,-0.000000
12.200000,10.741917,11.518158,2.247514,3.318310,9.977933,10.837850,0.877045,1.847904,4.468263,-0.000000
12.300000,10.739101,11.505932,2.230629,3.324050,9.972453,10.826213,0.867679,1.862502,3.593559,-0.000000
12.400000,10.739001,11.493529,2.213874,3.332958,9.966870,10.805601,0.855989,1.870749,4.118500,-0.000000
12.500000,10.742316,11.481231,2.197208,3.345684,9.969207,10.790701,0.848564,1.889998,4.837732,-0.000000
12.600000,10.743718,11.469100,2.180582,3.356190,9.967620,10.771750,0.844413,1.906498,4.443395,-0.000000
12.700000,10.745551,11.456781,2.163977,3.367312,9.948508,10.759592,0.829692,1.921154,4.558510,-0.000000
12.800000,10.757167,11.444462,2.147632,3.389852,9.957201,10.756569,0.827016,1.952571,6.607320,-0.000000
12.900000,10.761937,11.432283,2.131193,3.404403,9.957086,10.740842,0.816313,1.975537,5.194959,-0.000000
13.000000,10.765745,11.420371,2.114794,3.417803,9.965715,10.728172,0.810006,1.996594,5.012515,-0.000000
13.100000,10.763836,11.408386,2.098421,3.424704,9.964184,10.726505,0.798784,2.015643,3.843354,-0.000000
13.200000,10.761226,11.396253,2.082187,3.431324,9.958228,10.720317,0.791489,2.029530,3.752762,-0.000000
13.300000,10.761191,11.384178,2.066137,3.440486,9.957301,10.715821,0.785924,2.047105,4.269060,-0.000000
13.400000,10.760422,11.372110,2.050199,3.449276,9.951439,10.690820,0.778186,2.060607,4.149454,-0.000000
13.500000,10.762906,11.359937,2.034005,3.461256,9.952856,10.683929,0.768871,2.081524,4.807662,-0.000000
13.600000,10.763326,11.347804,2.017908,3.470969,9.955230,10.671120,0.760831,2.097339,4.391889,-0.000000
13.700000,10.761601,11.335945,2.001833,3.478663,9.943731,10.641385,0.751405,2.109936,3.988108,-0.000000
13.800000,10.766283,11.324051,1.985889,3.493882,9.945229,10.632845,0.744380,2.135101,5.305905,-0.000000
13.900000,10.768341,11.312138,1.970263,3.506159,9.946420,10.617379,0.735456,2.149589,4.817464,-0.000000
14.000000,10.769340,11.300472,1.954433,3.516853,9.935888,10.620542,0.724988,2.169016,4.571347,-0.000000
14.100000,10.774336,11.288700,1.938744,3.532237,9.946575,10.614185,0.722019,2.190648,5.439920,-0.000000
14.200000,10.772182,11.277023,1.923205,3.539454,9.955903,10.597961,0.717438,2.198353,3.953502,-0.000000
14.300000,10.764970,11.265520,1.907558,3.540822,9.947525,10.584321,0.710230,2.202088,2.894389,-0.000000
14.400000,10.762332,11.253930,1.892054,3.547448,9.940403,10.567041,0.701776,2.210377,3.862838,-0.000000
14.500000,10.763365,11.242377,1.876560,3.558460,9.946681,10.552731,0.693331,2.227967,4.638462,-0.000000
14.600000,10.759872,11.230721,1.861166,3.564509,9.945963,10.543856,0.685803,2.238602,3.747115,-0.000000
14.700000,10.756201,11.218990,1.845833,3.570304,9.942499,10.537191,0.680878,2.251273,3.714393,-0.000000
14.800000,10.753762,11.207583,1.830424,3.577517,9.942171,10.525743,0.673316,2.261509,3.943391,-0.000000
14.900000,10.750895,11.195982,1.815145,3.584288,9.941515,10.523791,0.668414,2.277481,3.882590,-0.000000
15.000000,10.747048,11.184357,1.800016,3.590162,9.938713,10.503629,0.663110,2.287077,3.719991,-0.000000
15.100000,10.744476,11.172802,1.784933,3.597521,9.924794,10.491125,0.652191,2.303783,3.983719,-0.000000
15.200000,10.748446,11.161584,1.769861,3.612342,9.924020,10.470589,0.643862,2.319075,5.343207,-0.000000
15.300000,10.752046,11.150267,1.754963,3.626931,9.928300,10.452594,0.636554,2.337453,5.280416,-0.000000
15.400000,10.752142,11.139040,1.740050,3.637573,9.917090,10.441108,0.626077,2.355787,4.585883,-0.000000
15.500000,10.757091,11.127723,1.725204,3.653923,9.930524,10.427010,0.621698,2.376019,5.598456,-0.000000
15.600000,10.753405,11.116442,1.710460,3.660239,9.919435,10.417663,0.610460,2.389677,3.825564,-0.000000
