time_sec,h1_kan,h2_kan,h3_kan,h4_kan,u1_kan,u2_kan
12.900000,11.901160,10.734305,0.672398,1.436864,8.070763,2.832512
13.000000,11.939272,10.736085,0.677034,1.452775,8.126109,2.893181
13.100000,11.977799,10.738296,0.681928,1.468801,8.179585,2.953757
13.200000,12.016727,10.740937,0.687078,1.484935,8.231178,3.014221
13.300000,12.056040,10.744005,0.692482,1.501173,8.280878,3.074552
13.400000,12.095724,10.747501,0.698138,1.517507,8.328675,3.134731
13.500000,12.135764,10.751421,0.704042,1.533932,8.374559,3.194736
13.600000,12.176145,10.755765,0.710193,1.550441,8.418521,3.254548
13.700000,12.216851,10.760530,0.716588,1.567030,8.460553,3.314147
13.800000,12.257869,10.765715,0.723225,1.583691,8.500646,3.373511
13.900000,12.299182,10.771318,0.730101,1.600419,8.538794,3.432622
14.000000,12.340776,10.777335,0.737213,1.617208,8.574989,3.491458
14.100000,12.382635,10.783765,0.744558,1.634051,8.609225,3.549999
14.200000,12.424743,10.790606,0.752134,1.650943,8.641495,3.608226
14.300000,12.467086,10.797854,0.759939,1.667878,8.671795,3.666117
14.400000,12.509648,10.805506,0.767968,1.684849,8.700120,3.723653
14.500000,12.552413,10.813560,0.776219,1.701850,8.726465,3.780814
14.600000,12.595365,10.822012,0.784689,1.718876,8.750827,3.837579
14.700000,12.638490,10.830860,0.793374,1.735921,8.773201,3.893928
14.800000,12.681771,10.840099,0.802273,1.752978,8.793585,3.949841
14.900000,12.725193,10.849726,0.811381,1.770042,8.811976,4.005298
15.000000,12.768740,10.859738,0.820695,1.787106,8.828372,4.060279
15.100000,12.812396,10.870131,0.830212,1.804164,8.842773,4.114764
15.200000,12.856146,10.880900,0.839928,1.821211,8.855176,4.168733
15.300000,12.899973,10.892043,0.849841,1.838241,8.865580,4.222166
15.400000,12.943863,10.903553,0.859946,1.855247,8.873987,4.275044
15.500000,12.987798,10.915428,0.870239,1.872224,8.880395,4.327347
15.600000,13.031764,10.927663,0.880718,1.889165,8.884806,4.379055
15.700000,13.075745,10.940252,0.891379,1.906066,8.887221,4.430149
15.800000,13.119724,10.953192,0.902218,1.922919,8.887642,4.480610
15.900000,13.163686,10.966477,0.913231,1.939719,8.886070,4.530417
16.000000,13.207615,10.980103,0.924414,1.956461,8.882508,4.579553
16.100000,13.251496,10.994064,0.935763,1.973137,8.876958,4.627998
16.200000,13.295312,11.008356,0.947275,1.989744,8.869425,4.675733
16.300000,13.339049,11.022972,0.958945,2.006274,8.859912,4.722740
16.400000,13.382689,11.037908,0.970769,2.022722,8.848423,4.768999
16.500000,13.426218,11.053157,0.982743,2.039082,8.834964,4.814493
16.600000,13.469620,11.068714,0.994863,2.055349,8.819538,4.859203
16.700000,13.512879,11.084574,1.007125,2.071517,8.802153,4.903112
16.800000,13.555979,11.100729,1.019525,2.087580,8.782812,4.946200
16.900000,13.598906,11.117175,1.032057,2.103533,8.761525,4.988452
17.000000,13.641644,11.133905,1.044718,2.119369,8.738296,5.029848
17.100000,13.684177,11.150913,1.057503,2.135084,8.713134,5.070372
17.200000,13.726489,11.168192,1.070408,2.150672,8.686045,5.110007
17.300000,13.768567,11.185736,1.083428,2.166128,8.657040,5.148735
17.400000,13.810393,11.203538,1.096558,2.181445,8.626125,5.186542
17.500000,13.851954,11.221592,1.109794,2.196619,8.593311,5.223409
17.600000,13.893234,11.239890,1.123132,2.211644,8.558607,5.259320
17.700000,13.934218,11.258427,1.136565,2.226516,8.522023,5.294261
17.800000,13.974891,11.277194,1.150090,2.241227,8.483568,5.328216
17.900000,14.015239,11.296185,1.163702,2.255774,8.443256,5.361168
18.000000,14.055246,11.315393,1.177396,2.270151,8.401096,5.393104
18.100000,14.094897,11.334809,1.191166,2.284353,8.357101,5.424009
18.200000,14.134180,11.354428,1.205008,2.298375,8.311282,5.453867
18.300000,14.173077,11.374241,1.218917,2.312212,8.263654,5.482666
18.400000,14.211577,11.394242,1.232888,2.325858,8.214228,5.510390
18.500000,14.249663,11.414421,1.246915,2.339309,8.163020,5.537028
18.600000,14.287323,11.434772,1.260994,2.352560,8.110042,5.562566
18.700000,14.324541,11.455287,1.275119,2.365606,8.055310,5.586991
18.800000,14.361305,11.475958,1.289285,2.378442,7.998839,5.610290
18.900000,14.397600,11.496776,1.303487,2.391064,7.940644,5.632452
19.000000,14.433412,11.517735,1.317720,2.403467,7.880743,5.653466
19.100000,14.468728,11.538826,1.331977,2.415645,7.819151,5.673320
19.200000,14.503536,11.560040,1.346255,2.427595,7.755885,5.692002
19.300000,14.537820,11.581370,1.360547,2.439312,7.690964,5.709504
