time_sec,h1_true,h2_true,h3_true,h4_true,h1_est,h2_est,h3_est,h4_est,u1_volts,u2_volts
0.000000,12.375517,12.681233,1.785038,1.390578,11.994516,11.995712,0.971434,1.012193,-0.000000,-0.000000
0.100000,12.351063,12.662515,1.770034,1.381169,11.974707,11.966740,0.934795,1.005220,-0.000000,-0.000000
0.200000,12.326550,12.643800,1.754959,1.371912,11.952110,11.965212,0.935464,1.009063,-0.000000,-0.000000
0.300000,12.301951,12.624894,1.740075,1.362683,11.913155,11.947491,0.919040,0.990573,-0.000000,-0.000000
0.400000,12.277345,12.606158,1.725280,1.353598,11.876700,11.926221,0.907885,0.991853,-0.000000,-0.000000
0.500000,12.252776,12.587406,1.710358,1.344396,11.846596,11.916562,0.899947,0.981490,-0.000000,-0.000000
0.600000,12.228216,12.568619,1.695871,1.335434,11.816295,11.895596,0.886237,1.000640,-0.000000,-0.000000
0.700000,12.203515,12.549629,1.681298,1.326178,11.786154,11.904085,0.883313,1.006881,-0.000000,-0.000000
0.800000,12.179020,12.530708,1.666794,1.317139,11.738038,11.871865,0.867521,1.005646,-0.000000,-0.000000
0.900000,12.154176,12.511948,1.652179,1.308213,11.730538,11.866694,0.846763,1.018834,-0.000000,-0.000000
1.000000,12.129534,12.492995,1.637840,1.299213,11.724339,11.851841,0.857012,1.027114,-0.000000,-0.000000
1.100000,12.104650,12.474201,1.623553,1.290276,11.723951,11.841704,0.855034,1.007829,-0.000000,-0.000000
1.200000,12.079919,12.455339,1.609077,1.281450,11.697542,11.793107,0.829715,1.027629,-0.000000,-0.000000
1.300000,12.055241,12.436451,1.594848,1.272532,11.678855,11.781153,0.838851,1.024527,-0.000000,-0.000000
1.400000,12.030518,12.417438,1.580564,1.263497,11.697111,11.759190,0.833756,1.007354,-0.000000,-0.000000
1.500000,12.005813,12.398532,1.566307,1.254511,11.686485,11.765590,0.825348,0.990553,-0.000000,-0.000000
1.600000,11.980972,12.379777,1.552199,1.245638,11.659768,11.756278,0.830224,0.963569,-0.000000,-0.000000
1.700000,11.956121,12.360802,1.538230,1.236788,11.637591,11.727491,0.823384,0.960290,-0.000000,-0.000000
1.800000,11.931245,12.341839,1.524266,1.228107,11.622255,11.731372,0.795888,0.944024,-0.000000,-0.000000
1.900000,11.906391,12.322730,1.510357,1.219426,11.590813,11.731177,0.795709,0.942397,-0.000000,-0.000000
2.000000,11.881513,12.303731,1.496506,1.210506,11.576048,11.723265,0.788531,0.916071,-0.000000,-0.000000
2.100000,11.856352,12.284718,1.482832,1.201773,11.534458,11.725786,0.782473,0.896637,-0.000000,-0.000000
2.200000,11.831369,12.265817,1.469177,1.193247,11.517308,11.725046,0.785257,0.894119,-0.000000,-0.000000
2.300000,11.806422,12.246876,1.455607,1.184684,11.488713,11.704677,0.773403,0.902845,-0.000000,-0.000000
2.400000,11.781303,12.227786,1.442087,1.176128,11.482668,11.696733,0.753760,0.885678,-0.000000,-0.000000
2.500000,11.756316,12.208922,1.428508,1.167613,11.441902,11.647404,0.742209,0.868559,-0.000000,-0.000000
2.600000,11.731264,12.189982,1.415130,1.159081,11.427905,11.629571,0.745545,0.860385,-0.000000,-0.000000
2.700000,11.706124,12.170981,1.401695,1.150503,11.409130,11.611846,0.731411,0.849276,-0.000000,-0.000000
2.800000,11.680918,12.152063,1.388331,1.142196,11.369960,11.589105,0.719815,0.862352,-0.000000,-0.000000
2.900000,11.655856,12.133079,1.375105,1.133667,11.336109,11.577577,0.712962,0.856868,-0.000000,-0.000000
3.000000,11.630770,12.113950,1.361920,1.125194,11.301577,11.571347,0.712047,0.846665,-0.000000,-0.000000
3.100000,11.605634,12.094944,1.348914,1.116957,11.261231,11.549804,0.701443,0.834415,-0.000000,-0.000000
3.200000,11.580360,12.075710,1.335776,1.108552,11.228666,11.552968,0.700486,0.844427,-0.000000,-0.000000
3.300000,11.555000,12.056632,1.322708,1.100255,11.198286,11.538288,0.706179,0.847367,-0.000000,-0.000000
3.400000,11.529788,12.037559,1.309584,1.091974,11.169966,11.519428,0.704102,0.848401,-0.000000,-0.000000
3.500000,11.504418,12.018432,1.296874,1.083846,11.135066,11.533581,0.686952,0.837026,-0.000000,-0.000000
3.600000,11.479012,11.999363,1.284164,1.075692,11.103530,11.518495,0.683986,0.826849,-0.000000,-0.000000
3.700000,11.453752,11.980184,1.271438,1.067539,11.080277,11.499379,0.688380,0.817840,-0.000000,-0.000000
3.800000,11.428395,11.961301,1.258589,1.059326,11.056106,11.486160,0.676532,0.812566,-0.000000,-0.000000
3.900000,11.403051,11.942084,1.245948,1.051393,11.037460,11.454422,0.673081,0.823376,-0.000000,-0.000000
4.000000,11.377632,11.922975,1.233425,1.043336,11.013840,11.437566,0.657358,0.825053,-0.000000,-0.000000
4.100000,11.352289,11.903757,1.221010,1.035184,10.995429,11.415650,0.650912,0.804880,-0.000000,-0.000000
4.200000,11.326673,11.884379,1.208529,1.027133,10.981156,11.410390,0.653015,0.801133,-0.000000,-0.000000
4.300000,11.301186,11.865246,1.196155,1.019050,10.959914,11.414104,0.651764,0.790120,-0.000000,-0.000000
4.400000,11.275740,11.845925,1.183893,1.011201,10.938815,11.387299,0.643639,0.782845,-0.000000,-0.000000
4.500000,11.250198,11.826695,1.171870,1.003318,10.911584,11.390588,0.623924,0.780653,-0.000000,-0.000000
4.600000,11.224656,11.807481,1.159755,0.995433,10.899683,11.374102,0.630437,0.772205,-0.000000,-0.000000
4.700000,11.199190,11.788411,1.147705,0.987486,10.871416,11.362103,0.621019,0.757621,-0.000000,-0.000000
4.800000,11.173516,11.769322,1.135649,0.979581,10.843242,11.345796,0.613324,0.748423,-0.000000,-0.000000
4.900000,11.147750,11.750129,1.123811,0.971649,10.818460,11.324284,0.617488,0.737703,-0.000000,-0.000000
5.000000,11.122131,11.730833,1.112085,0.963636,10.783608,11.301678,0.607535,0.731729,-0.000000,-0.000000
5.100000,11.096660,11.711682,1.100254,0.955898,10.761778,11.275977,0.602727,0.721162,-0.000000,-0.000000
5.200000,11.070962,11.692390,1.088469,0.948173,10.748959,11.248249,0.593969,0.713437,-0.000000,-0.000000
5.300000,11.045425,11.672947,1.076717,0.940656,10.723304,11.240212,0.583752,0.707657,-0.000000,-0.000000
5.400000,11.019830,11.653701,1.065137,0.932841,10.703104,11.215176,0.593346,0.697045,-0.000000,-0.000000
5.500000,10.994196,11.634355,1.053601,0.925243,10.679976,11.178991,0.583220,0.689151,-0.000000,-0.000000
5.600000,10.968466,11.615118,1.042123,0.917829,10.652660,11.157497,0.576706,0.679013,-0.000000,-0.000000
5.700000,10.942699,11.595961,1.030579,0.910323,10.635438,11.144700,0.569124,0.670303,-0.000000,-0.000000
5.800000,10.917005,11.576536,1.018931,0.902873,10.625652,11.124639,0.560708,0.667795,-0.000000,-0.000000
5.900000,10.891327,11.557361,1.007624,0.895323,10.615341,11.108829,0.558662,0.655864,-0.000000,-0.000000
6.000000,10.865596,11.538159,0.996480,0.887713,10.585646,11.087294,0.542259,0.655894,-0.000000,-0.000000
6.100000,10.839752,11.518721,0.985283,0.880213,10.547631,11.077732,0.531772,0.641391,-0.000000,-0.000000
6.200000,10.814017,11.499346,0.974178,0.872766,10.527247,11.047593,0.528694,0.630337,-0.000000,-0.000000
6.300000,10.788150,11.479960,0.963155,0.865222,10.500501,11.037158,0.515659,0.632402,-0.000000,-0.000000
6.400000,10.762429,11.460501,0.952154,0.857843,10.477671,11.015690,0.505127,0.621615,-0.000000,-0.000000
6.500000,10.736514,11.440990,0.941061,0.850615,10.435933,10.995497,0.495603,0.599106,-0.000000,-0.000000
6.600000,10.710501,11.421688,0.930125,0.843426,10.415903,10.976202,0.492287,0.601002,-0.000000,-0.000000
6.700000,10.684420,11.402316,0.919177,0.836312,10.379975,10.957263,0.482043,0.596547,-0.000000,-0.000000
6.800000,10.658551,11.382947,0.908327,0.829060,10.358572,10.929915,0.476058,0.584449,-0.000000,-0.000000
6.900000,10.632706,11.363341,0.897465,0.821735,10.330125,10.910515,0.476969,0.580058,-0.000000,-0.000000
7.000000,10.606731,11.343755,0.886855,0.814714,10.309836,10.891643,0.472028,0.570647,-0.000000,-0.000000
7.100000,10.580879,11.324221,0.876330,0.807495,10.273004,10.895804,0.462710,0.577535,-0.000000,-0.000000
7.200000,10.554874,11.304756,0.865837,0.800427,10.255925,10.870536,0.459624,0.578634,-0.000000,-0.000000
7.300000,10.528700,11.285249,0.855347,0.793452,10.237102,10.849948,0.454069,0.564507,-0.000000,-0.000000
7.400000,10.502692,11.265639,0.845022,0.786510,10.212951,10.833786,0.447095,0.561413,-0.000000,-0.000000
7.500000,10.476651,11.246194,0.834887,0.779478,10.199992,10.825549,0.441412,0.560105,-0.000000,-0.000000
7.600000,10.450432,11.226592,0.824802,0.772504,10.166358,10.807425,0.431595,0.553744,-0.000000,-0.000000
7.700000,10.424350,11.207192,0.814730,0.765634,10.136091,10.793390,0.424224,0.551838,-0.000000,-0.000000
7.800000,10.398158,11.187691,0.804494,0.758704,10.116891,10.781560,0.426690,0.554217,-0.000000,-0.000000
7.900000,10.371817,11.168253,0.794518,0.751821,10.079068,10.757991,0.418226,0.552960,-0.000000,-0.000000
8.000000,10.348727,11.148690,0.784526,0.746057,10.043201,10.740427,0.404700,0.544959,0.352708,-0.000000
8.100000,10.354016,11.129301,0.774584,0.751163,10.037663,10.732104,0.393281,0.555600,3.772969,-0.000000
8.200000,10.363419,11.109837,0.764705,0.757776,10.058437,10.727350,0.392412,0.569085,4.279113,-0.000000
8.300000,10.356450,11.090359,0.754985,0.758242,10.053318,10.710910,0.390972,0.556530,2.321476,-0.000000
8.400000,10.354261,11.071050,0.745065,0.760350,10.059675,10.694647,0.390239,0.564558,2.906442,-0.000000
8.500000,10.347201,11.051709,0.735358,0.760759,10.055657,10.657918,0.388024,0.561730,2.340559,-0.000000
8.600000,10.344503,11.032507,0.725660,0.762792,10.050394,10.628322,0.380611,0.565971,2.843511,-0.000000
8.700000,10.346330,11.013198,0.715922,0.766446,10.045214,10.627981,0.372830,0.574041,3.407867,-0.000000
8.800000,10.351758,10.993870,0.706516,0.771617,10.039744,10.614412,0.367572,0.573020,3.860465,-0.000000
8.900000,10.361755,10.974670,0.697149,0.778590,10.048538,10.602679,0.360315,0.584500,4.414628,-0.000000
9.000000,10.365032,10.955462,0.687702,0.782848,10.046853,10.588618,0.352482,0.589709,3.594826,-0.000000
9.100000,10.369798,10.936289,0.678460,0.787576,10.043646,10.568162,0.342819,0.589609,3.775379,-0.000000
9.200000,10.377364,10.917205,0.669222,0.793425,10.056729,10.570600,0.343617,0.591596,4.136526,-0.000000
9.300000,10.374785,10.898149,0.660084,0.795474,10.055045,10.564483,0.337792,0.599438,2.913590,-0.000000
9.400000,10.373420,10.879017,0.650929,0.797902,10.047860,10.548318,0.336866,0.608096,3.057880,-0.000000
9.500000,10.377496,10.860059,0.641920,0.802453,10.052216,10.529070,0.334160,0.614111,3.726554,-0.000000
9.600000,10.378206,10.840925,0.632765,0.805930,10.056513,10.507148,0.330669,0.622409,3.349164,-0.000000
9.700000,10.375751,10.821896,0.623812,0.808143,10.045641,10.493662,0.323851,0.636377,2.972393,-0.000000
9.800000,10.381462,10.803022,0.614975,0.813511,10.041709,10.485266,0.311213,0.648812,3.954478,-0.000000
9.900000,10.389847,10.784135,0.606100,0.819819,10.052902,10.470236,0.305139,0.654083,4.297227,-0.000000
10.000000,10.389635,10.765266,0.597367,0.822939,10.048604,10.459961,0.299527,0.657603,3.280325,-0.000000
10.100000,10.392852,10.746562,0.588470,0.827322,10.054038,10.449479,0.290281,0.663827,3.689052,-0.000000
10.200000,10.391771,10.727860,0.579885,0.830167,10.053542,10.430033,0.287632,0.672071,3.192598,-0.000000
10.300000,10.390964,10.709149,0.571374,0.833108,10.053719,10.421905,0.285106,0.682775,3.243275,-0.000000
10.400000,10.389784,10.690446,0.562787,0.835922,10.050752,10.387492,0.278001,0.682089,3.199696,-0.000000
10.500000,10.391621,10.671920,0.554351,0.839740,10.055420,10.371467,0.273998,0.684947,3.541726,-0.000000
10.600000,10.389813,10.653493,0.545872,0.842268,10.049625,10.349217,0.266390,0.689461,3.127358,-0.000000
10.700000,10.392470,10.634862,0.537589,0.846513,10.059103,10.343373,0.264466,0.702941,3.683112,-0.000000
10.800000,10.387679,10.616256,0.529270,0.847918,10.048514,10.330529,0.256841,0.702430,2.762142,-0.000000
10.900000,10.390946,10.597844,0.521093,0.852353,10.058988,10.313106,0.255853,0.707211,3.766298,-0.000000
11.000000,10.386065,10.579306,0.512940,0.853785,10.051500,10.294886,0.252592,0.707553,2.800626,-0.000000
11.100000,10.387005,10.560874,0.504883,0.857266,10.054633,10.271547,0.250131,0.711603,3.512924,-0.000000
11.200000,10.385786,10.542408,0.497097,0.860092,10.059391,10.248515,0.245764,0.711286,3.230868,-0.000000
11.300000,10.380878,10.524057,0.489135,0.861612,10.049803,10.231124,0.238059,0.719395,2.815153,-0.000000
11.400000,10.383366,10.505976,0.481340,0.865759,10.062196,10.218648,0.234024,0.725383,3.686419,-0.000000
11.500000,10.375895,10.487748,0.473226,0.866243,10.055514,10.192171,0.235291,0.725800,2.528526,-0.000000
11.600000,10.373614,10.469367,0.465404,0.868751,10.058374,10.175285,0.232770,0.728032,3.152801,-0.000000
11.700000,10.369238,10.451326,0.457751,0.870301,10.062934,10.151292,0.230028,0.725815,2.886662,-0.000000
